OGs,AM-AD-1,AM-AD-2,AM-F10-T1,AM-F10-T2,DA-AD-1,DA-AD-1T,DA-AD-2,DA-AD-3,DA-AD-3T,DA-AD-4,ES-AD-1,ES-AD-2,ES-AD-3,ES-AD-4,FR-AD-1,FR-AD-2,FR-AD-3,FR-AD-4,FR-AD-5,FR-AD-6,FR-AD-7,FR-AD-8,IT-AD-1,IT-AD-2,IT-AD-3,IT-AD-4,IT-AD-5,IT-AD-6,JP-AD-1,JP-AD-2,JP-AD-3,JP-AD-4,JP-AD-5,JP-AD-6,JP-AD-7,JP-AD-8,JP-AD-9,JP-IN-1,JP-IN-2,JP-IN-3,JP-IN-4
COG4467,0,0.000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4468,0.000327815,0.000600046,0.000413326,0.000467791,0.000181967,0.000243074,0.0000811,0.0001426,0.000236987,0.000122507,0.0000354,0.000131261,0.000193821,0.000200707,0.00029738,0.000136924,0.000259699,0.000225641,0.000268922,0.000229543,0.000397376,0.000456084,0.000223707,0.000189123,0.000267081,0.000239066,0.000332101,0.000292261,0.000102763,0.000571603,0.000240724,0.000406239,0.000309485,0.000211368,0.000199356,0.000173892,0.000188574,0.0000657,0.000323494,0.000752642,0.0000852
COG4469,0,0.00000499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000171,0,0,0,0,0,0.00000308,0,0,0,0,0,0,0,0,0.0000191,0,0,0,0.000015,0,0
COG4470,0,0,0,0,0,0,0.000111529,0,0,0.0000752,0.00000781,0.0000034,0,0,0.00000316,0,0,0,0.0000244,0.0000796,0,0.00000549,0,0,0,0.0000339,0,0,0,0,0.0000069,0,0,0,0,0,0,0,0.0000122,0.0000026,0
COG4471,0.0000185,0,0,0,0,0,0,0,0,0,0.00000629,0,0,0,0,0,0,0,0,0.0000133,0,0,0,0,0,0.00000957,0,0,0,0,0,0,0.0000473,0,0,0,0,0,0,0,0
COG4472,0.0000829,0.000143773,0.000386972,0.000111275,0.0000435,0.0000256,0.000241562,0.000181691,0.0000661,0.0000972,0.0000254,0.0000311,0.0000231,0.000113913,0.000181255,0.0000357,0.000100226,0.000152261,0.000140696,0.000104631,0.000120685,0.000139742,0.0000403,0.0000892,0.0000786,0.00000683,0.000125472,0.000132033,0.00014805,0.000286849,0.0000978,0.000128499,0.000198134,0.000169374,0.00000633,0.0000119,0.000198972,0,0,0.0000106,0.0000158
COG4473,0.0000248,0.0000257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000178,0,0,0,0,0,0.00000589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4474,0.0000298,0.0000433,0.0000481,0.0000612,0.0000429,0.0000367,0.0000582,0.0000814,0.000128271,0.000099,0.0000234,0.0000694,0.000188225,0.000138228,0.000195431,0.000049,0.000077,0.000105149,0.000115477,0.0000612,0.0000112,0.0000491,0.000184238,0.0000445,0.000078,0.0000472,0.000149971,0.0000956,0.0000612,0.000137745,0,0.0000149,0.0004739,0.000167765,0.000101508,0.0000301,0.0000133,0,0.00002,0,0.0000121
COG4475,0.0000555,0.0000314,0.0000581,0.000106121,0.0000239,0.0000614,0.0000209,0.000198511,0.000137519,0.000203216,0.00000797,0.000042,0.000048,0.0000394,0.000171836,0.0000341,0.00000556,0.000102862,0.0000989,0.0000895,0.000055,0.0000701,0.000130095,0.0000211,0.000073,0.0000462,0.0000636,0.0000447,0.000158233,0.0000735,0.000102804,0.000140527,0.000124627,0.0000347,0,0.0000426,0.000197813,0,0.0000191,0,0.0000511
COG4476,0,0.0000328,0,0,0.0000101,0,0,0,0,0,0,0,0,0.00000594,0,0,0,0,0,0,0,0,0,0,0,0,0.00000273,0,0,0,0,0,0,0,0,0,0.00000832,0,0,0,0
COG4477,0.0000771,0,0.0000639,0,0.00000184,0.00000403,0.000159787,0.00000425,0.00000482,0.0000586,0.00000759,0,0,0,0,0.00000897,0.0000115,0.0000175,0.000112895,0.0000427,0,0.0000249,0,0,0,0.0000069,0.00000243,0.0000121,0,0.00000944,0,0,0,0,0,0,0.0000147,0,0.0000217,0.0000103,0
COG4478,0.0000198,0.0000464,0,0.0000128,0.00000594,0,0.0000169,0.00000101,0,0.0000114,0,0,0.00000608,0.0000249,0,0.0000381,0,0.0000123,0.00000336,0.0000118,0,0,0,0.00000237,0.00000543,0.0000112,0.00000724,0,0,0,0.0000473,0,0,0.0000271,0,0,0.000065,0,0.0000454,0.00000662,0
COG4479,0,0.0000582,0,0,0,0.00000187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4481,0.000110978,0.000115488,0.0000963,0.0000509,0.000042,0.000118754,0.00018067,0.000162771,0.0000518,0.000164831,0.0000102,0.0000423,0.0000445,0.000127171,0.0000573,0.0000962,0.000022,0.0000591,0.0000895,0.000230067,0.0000198,0.0000529,0.000213188,0.0000328,0.000074,0.000121718,0.000144523,0.0000565,0.000047,0.000332878,0.000119743,0.0000429,0.000420081,0.0000272,0.0000124,0.0000242,0.0000278,0.0000135,0.00000798,0.0000042,0.000199963
COG4483,0,0,0,0,0,0,0,0,0,0,0.00000221,0,0,0,0,0,0,0,0,0.00000674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4485,0.00041787,0.000651711,0.000334256,0.000211118,0.000148645,0.0000888,0.000497742,0.00037622,0.000245406,0.000281642,0.000065,0.000112085,0.000129599,0.000260667,0.000276474,0.00024023,0.000249894,0.000444493,0.00014169,0.000253796,0.000506017,0.00044295,0.000194578,0.000157448,0.000247458,0.000204604,0.000153862,0.00023607,0.000208303,0.000470929,0.000144181,0.000128442,0.000438173,0.000281615,0.0000682,0.0000954,0.000644613,0,0.0000477,0.00010921,0.0000159
COG4487,0.0000622,0,0.0000126,0.0000292,0.0000049,0.00000637,0.000044,0.0000141,0.00011192,0.0000473,0.00000395,0.00000075,0.00000758,0.0000153,0.00000722,0.0000123,0.0000246,0.00008,0.0000241,0.000031,0,0.0000139,0.00000942,0.000012,0.0000126,0.0000528,0.0000151,0.0000384,0.0000781,0,0,0.0000171,0,0,0,0,0.0000396,0.000013,0,0,0
COG4492,0.00008,0.0000823,0.000036,0.000115511,0.0000328,0.0000283,0.0000363,0.0000645,0.0000473,0.0000582,0.00000546,0.0000209,0.00000656,0.0000511,0.0000737,0.0000438,0.0000221,0.0000175,0.0000529,0.0000632,0.0000878,0,0.0000938,0.0000457,0.0000662,0.0000282,0.0000321,0.0000141,0.000101023,0.0000637,0.000117066,0.0000146,0.000233206,0.0000461,0.000131911,0.0000697,0.0000463,0,0,0.00000309,0.000122333
COG4493,0.0000358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4495,0.0000174,0.00000455,0.0000602,0.00000688,0.00000216,0,0,0,0.00000146,0,0,0.00000609,0,0.00000187,0,0.00000724,0,0.0000154,0.000047,0.0000648,0,0.0000267,0,0,0.0000156,0.0000199,0,0,0,0,0,0,0,0,0.0000321,0,0.0000331,0,0,0.0000183,0
COG4496,0.000257338,0.0000694,0.0000779,0.000155174,0.0000775,0.0000584,0.0000317,0.000138953,0.000102303,0.0000439,0.0000206,0.0000462,0.0000273,0.0000914,0.000178441,0.0000376,0.0000638,0.0000677,0.0000392,0.0000487,0.000110739,0.000140966,0.000104375,0.000129326,0.000115613,0.0000236,0.0000446,0.0000273,0.000136742,0.000197183,0.000154052,0.000264334,0.00012462,0.0000766,0,0.0000781,0.0000708,0,0,0,0.000109651
COG4499,0.0000113,0,0,0,0.0000013,0,0,0,0,0,0.0000326,0,0,0,0,0,0.00000705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4502,0.000017,0,0,0.0000112,0.000013,0.0000115,0.00000309,0.00014277,0.000087,0.00010308,0,0,0,0.0000157,0.00000454,0.00000492,0,0,0.0000189,0,0,0,0,0,0,0,0.0000297,0.00000558,0,0.0000239,0.000105335,0,0.0000232,0.0000191,0,0,0,0.0000191,0,0,0.0000021
COG4506,0.0000557,0.000203736,0.0000209,0.0000958,0.00000563,0.0000833,0.0000194,0.0000287,0.0000113,0.0000685,0.0000064,0.0000557,0.0000336,0.000104794,0.0000436,0.0000239,0.0000508,0.000101136,0.0000463,0.0000227,0.0000546,0.0000284,0.000022,0.000133972,0.0000892,0.00000519,0.0000209,0.0000247,0.000120966,0.0000482,0.000176853,0.000127296,0.000193987,0.0000243,0.0000723,0.00000798,0.000114649,0.00000835,0,0,0.0000861
COG4508,0.0000167,0,0,0,0,0,0,0,0,0.00000308,0,0,0,0.00000549,0,0,0,0,0,0,0.00000691,0,0,0,0,0,0,0,0,0,0,0,0.0000487,0,0,0,0.0000209,0,0,0,0
COG4509,0.000510777,0.001335748,0.000416418,0.000571699,0.000259844,0.000181273,0.000648398,0.000312997,0.000283241,0.000759199,0.0000896,0.00019246,0.000278791,0.000553938,0.00044747,0.000507119,0.000108051,0.000457578,0.000473985,0.000649662,0.000535309,0.000713402,0.000590487,0.000302633,0.000634908,0.000217844,0.000643794,0.000422059,0.000452015,0.000975546,0.000241537,0.000560104,0.001359514,0.00049467,0.000480725,0.000386033,0.000328028,0,0,0.0000663,0.000140845
COG4512,0,0,0.000027,0,0,0.00000132,0.000213063,0,0.00000673,0.0000266,0,0.00000294,0,0.000021,0,0.000022,0,0.000031,0.00000838,0,0,0.000018,0,0,0.0000332,0,0,0,0,0,0,0.0000667,0.0000277,0,0,0.00000878,0,0,0,0.0000449,0
COG4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4521,0,0,0,0,0,0,0,0.00000491,0,0,0,0,0.00000424,0,0.00000357,0,0,0,0,0.000035,0,0,0,0.000154272,0.0000115,0,0.00000913,0,0,0,0.0000167,0,0,0,0,0,0,0.000533663,0,0,0.000106244
COG4525,0.0000246,0,0,0,0,0,0.0000342,0.00000506,0.00003,0,0.00000637,0,0,0,0,0.0000121,0,0,0,0,0,0,0,0.000125234,0,0,0.0000188,0.00000835,0,0.0000116,0,0.000012,0.000101475,0,0,0,0,0.000180831,0,0,0.0000994
COG4529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000327,0.000161732,0,0,0.0000404,0,0,0.000021,0.0000449,0,0,0,0,0,0,0.000391085,0,0,0.000117672
COG4531,0.0000161,0,0.00000459,0,0,0,0,0,0.00000182,0.0000917,0,0.00000865,0,0,0,0,0.00000904,0,0,0,0.00000889,0.0000478,0.0000194,0.0000905,0,0,0.0000117,0,0.0000422,0.0000651,0.0000709,0,0,0,0,0.00000712,0.000048,0.000145107,0,0,0.0000879
COG4533,0.00000292,0,0,0.0000056,0,0,0,0.0000167,0,0,0,0,0,0,0,0,0,0,0,0.0000311,0,0,0.0000167,0.000280703,0.0000232,0,0.0000523,0,0,0.000201653,0.0000201,0,0,0,0,0.0000205,0.00000359,0.000558324,0,0,0.000207344
COG4535,0.0000147,0,0.0000294,0,0,0.00000761,0,0.0000685,0,0,0.0000153,0.00000769,0.0000133,0.0000163,0.00004,0,0.0000276,0.0000199,0.00000666,0,0.00000653,0.0000334,0.000019,0.0000955,0,0.0000253,0.0000119,0.00000443,0.000021,0.0000427,0.0000436,0.00000641,0,0,0.0000273,0.0000181,0.0000201,0.000106306,0,0,0.0000122
COG4536,0,0.0000191,0.0000433,0.00015957,0.0000106,0.0000727,0.0000144,0.0000452,0.00003,0.0000154,0.00000215,0.00000894,0.0000365,0.0000345,0.0000247,0.0000354,0.00000405,0.0000144,0.0000331,0.00000936,0.0000202,0.00000489,0.0000106,0.000104599,0.0000473,0.00000753,0.0000726,0.00000541,0,0.0000259,0.0000262,0.00000791,0,0,0,0,0.0000903,0.000183499,0,0,0.0000117
COG4537,0,0.00000475,0,0,0,0,0,0,0.000000996,0,0,0,0,0,0,0,0,0,0.000015,0.00000361,0,0,0,0,0.00000586,0.0000401,0,0.00000306,0,0.0000535,0.00000765,0,0.00000552,0,0,0.0000173,0.00000502,0,0,0.00000612,0.0000558
COG4540,0.0000258,0,0,0,0.0000717,0.0000179,0.00000519,0.0000399,0,0.0000266,0,0.0000249,0.00000291,0.0000452,0.0000309,0,0.0000144,0.00000878,0.000019,0,0,0.0000107,0.0000431,0.0000496,0.0000173,0.0000425,0.0000617,0,0,0.00000743,0.000087,0.0000188,0.0000322,0,0,0.0000174,0.0000453,0,0,0,0.00014347
COG4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000581,0,0,0,0,0,0,0,0,0,0,0
COG4542,0,0,0,0,0,0,0.0000104,0,0.00000331,0,0,0,0.00000428,0,0,0,0,0.0000489,0,0,0,0,0.00000431,0.0000685,0,0.0000079,0,0,0,0.000011,0.000254339,0,0,0,0,0,0.0000113,0.000047,0,0,0.00016156
COG4545,0,0,0,0,0.0000053,0.000018,0.00000123,0.0000149,0.0000161,0,0,0,0,0,0.0000274,0,0.0000402,0,0,0.0000128,0.00000723,0.000007,0,0,0,0.0000144,0,0,0.0000618,0,0,0,0.0000173,0,0.00000841,0.00010659,0.00000706,0,0,0,0
COG4547,0,0,0,0,0.0000994,0.0000628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000585,0,0,0,0,0,0,0
COG4548,0.000139765,0.00032382,0.0000597,0.00011539,0.000101606,0.0000187,0.0000934,0.00014032,0.0000156,0.0000657,0.0000744,0.000133343,0.0000771,0.0000817,0.000104627,0.000115517,0.0000647,0.000168611,0.0000573,0.0000841,0.000117496,0.00012417,0.0000563,0.0000409,0.0000627,0.0000893,0.0000785,0.000142534,0.000084,0.0000932,0.000164098,0.0000937,0.0000423,0.00000578,0.000202109,0.000119354,0.000301669,0,0.00000528,0.0000666,0.0000182
COG4550,0,0,0,0,0,0,0,0,0,0,0.00000471,0,0,0.00000382,0,0,0,0,0,0,0,0,0,0,0,0.0000254,0,0,0,0,0,0,0,0,0.0000231,0,0,0,0,0,0
COG4552,0.0000674,0.000139159,0.000189246,0.0000622,0.0000943,0.0000751,0.000092,0.000110835,0.000130151,0.0000491,0.000197719,0.0000241,0.00010117,0.000143902,0.000142038,0.0001349,0.000206733,0.000213189,0.000154908,0.0000538,0.000143689,0.000123875,0.000243983,0.0000238,0.0000985,0.000096,0.000137415,0.0000975,0.000191518,0.000081,0.0001959,0.0000762,0.00017955,0.000358696,0.0000847,0.000131819,0.000166755,0.0000841,0.0000187,0.0000659,0.000107059
COG4555,0,0.0000206,0,0,0.0000209,0.0000386,0.00000167,0.0000063,0.0000105,0.00000496,0,0,0.00000396,0,0,0.00000612,0.0000673,0.0000228,0.0000306,0.0000837,0,0.00004,0,0,0,0,0,0.0000103,0,0.00000547,0,0,0.0000709,0,0.0000105,0.0000166,0.0000243,0,0,0.00000228,0
COG4558,0,0,0,0.00000324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000942,0,0.00000907,0,0,0,0.0000928,0,0,0.0000137,0,0,0.0000329,0.0000566,0.00000712,0.00000294,0,0,0,0,0.000334703,0,0.00000644,0.0000544
COG4559,0,0,0,0,0,0,0,0.0000105,0,0.00000853,0,0,0,0,0,0,0,0.0000141,0,0,0,0.0000185,0,0.0000323,0.00000487,0,0,0,0,0,0.0000181,0,0,0,0,0,0,0.000157086,0,0.000112363,0.000182256
COG4564,0,0,0,0,0,0,0.0000912,0,0,0,0.0000349,0,0,0.0000128,0.00000589,0,0.00000594,0,0,0,0.0000111,0,0,0,0.00000818,0,0,0,0,0,0,0.0000543,0,0,0,0.000280527,0,0,0.0000113,0,0
COG4565,0.0000237,0,0,0.00000601,0,0.000012,0.000006,0.00000188,0,0.00000308,0,0,0.0000061,0,0,0.00000549,0.00000573,0.0000042,0,0.00000887,0,0,0.0000072,0.000279829,0.0000178,0,0.0000223,0.0000101,0.000386348,0.0000292,0.000156259,0.0000168,0,0.0000552,0.0000603,0.00000613,0.0000104,0.001140383,0,0,0.000494776
COG4566,0,0,0,0.00000807,0.0000297,0.00000288,0.0000109,0.000144768,0.0000167,0.0000756,0.0000575,0.0000219,0.000023,0.0000215,0.00000617,0.000204068,0.0000217,0.0000855,0.0000118,0,0.0000306,0.0000123,0.00000737,0.0000202,0,0.0000146,0.0000206,0.00004,0.0000172,0,0.0000463,0.0000421,0.0000214,0.000175195,0.0000243,0.0000396,0.000052,0.00000885,0,0,0.00000395
COG4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000582,0.0000178,0,0,0,0,0,0,0,0,0,0,0,0,0.0000911,0,0,0.0000698
COG4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000707,0,0.0000134,0.0000105,0.000192908,0,0,0,0,0,0,0,0,0,0,0.0000116,0,0,0.000253109,0,0,0.00000936
COG4570,0.000113152,0.00016257,0.000035,0.00000133,0,0.00000543,0.000039,0.0000244,0.0000103,0.0000453,0.0000104,0.0000104,0,0.0000086,0.0000265,0.0000855,0,0.0000102,0.0000181,0.0000468,0,0.0000281,0,0.0000218,0.0000748,0.0000208,0.0000345,0.0000615,0.0000045,0.0000435,0.00000838,0.0000221,0.0000785,0.0000492,0,0.0000433,0.000165269,0,0.0001267,0.0000259,0.000333752
COG4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106101
COG4572,0,0,0,0,0,0,0.00000586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000188,0,0.00000309,0,0,0,0.0000358,0.0000196,0,0,0,0,0,0.0000947,0,0,0.0000927
COG4573,0.0000919,0.0000124,0.00002,0.0000106,0,0.00000718,0.0000376,0.00000752,0.0000137,0.0000219,0.0000145,0.00000967,0,0.0000486,0.0000439,0,0.0000135,0.0000182,0.00000764,0.0000623,0,0.0000756,0.0000311,0.0000781,0.0000153,0.0000479,0.0000137,0.0000237,0.00000553,0.00000682,0.0000197,0.0000668,0.0000165,0,0.0000193,0.0000215,0.0000363,0.00035547,0,0.000089,0.00015422
COG4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00003,0,0,0.0000427,0,0,0.0000761,0,0,0,0,0,0,0.0000327,0.000139534,0,0,0.00004
COG4575,0,0,0.00000658,0,0,0,0.0000094,0,0,0,0,0,0,0,0,0,0,0,0,0.0000246,0,0,0.0000194,0.000177879,0,0,0,0,0.0000109,0.0000235,0.0000234,0.0000182,0,0,0,0,0,0.000374066,0.0000143,0,0.000276405
COG4576,0.0000163,0.0000164,0.0000038,0.0000758,0.0000163,0.00000146,0.0000256,0.0000246,0.00000558,0.0000742,0.00000358,0.00000172,0.0000029,0.0000046,0.0000335,0,0.0000213,0.0000247,0.0000235,0.0000157,0.00000617,0.00000415,0.0000552,0.000210829,0,0.000012,0.0000358,0.00008,0.00000922,0,0.0000178,0.0000218,0.000350855,0.00010241,0.0000731,0.00000834,0.0000185,0.000371658,0,0,0.000484909
COG4577,0.000073,0.000261743,0.0000706,0.000316779,0.0000476,0.0000187,0.000121458,0.0000809,0.000046,0.0000871,0.000088,0.0000149,0.0000634,0.0000645,0.0000758,0.0000889,0.0000548,0.0000593,0.000133178,0.0000779,0.000171027,0.000100401,0.0000658,0.000627151,0.0000592,0.0000678,0.000093,0.0000733,0.000127441,0.00017545,0.000191812,0.000123356,0.001234905,0.000215334,0.0000374,0.0000363,0.000138198,0.001056769,0.0000104,0.000163289,0.001074017
COG4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000083,0,0,0,0.0000228,0,0,0.000036,0.0000946,0,0,0,0,0,0,0.000130608,0,0,0.0000226
COG4579,0,0,0,0,0,0,0.00000207,0.00000187,0.00000304,0,0,0,0,0,0,0,0,0.00000774,0,0,0,0,0.0000379,0.000123601,0,0,0.0000538,0,0,0,0.0000378,0,0,0.00000777,0,0,0,0.000438684,0,0,0.0000697
COG4580,0,0,0,0.0000019,0,0,0.0000137,0,0.00000764,0,0,0,0,0,0,0,0,0,0,0.00000921,0,0,0.0000385,0.000898784,0.0000368,0,0,0,0.0000236,0.0000446,0.0000808,0.0000758,0,0,0,0,0,0.001928699,0.00000207,0,0.000294168
COG4581,0.000341394,0.0000685,0.0000616,0.000418222,0.0000278,0.00000101,0.0000623,0.0000944,0.00000608,0.0000228,0.0000516,0.0000307,0.0000264,0.0000356,0.000144178,0.0000795,0.0000159,0.000102914,0.000140471,0.0000229,0.0000189,0.0000418,0.000127735,0.000198848,0.0000476,0.000152775,0.000106755,0.000165001,0.00000567,0.0000946,0.0000292,0.000121286,0.0000453,0.0000522,0,0.000139306,0.0000162,0,0.000978304,0.000628192,0.000188351
COG4582,0,0,0,0,0,0,0,0.00000258,0.00000374,0,0,0,0,0,0,0,0,0,0,0,0.0000139,0,0,0.00007,0.000014,0,0,0,0,0,0.0000216,0,0,0,0,0,0,0.000285613,0,0,0.0000876
COG4584,0.000858055,0.001218805,0.000707924,0.00103396,0.000319322,0.00025298,0.000143891,0.000315334,0.000590231,0.000324845,0.001841546,0.000688211,0.001688471,0.000685482,0.00077636,0.000633242,0.000702064,0.000628224,0.001243683,0.000547279,0.000511421,0.000584411,0.000639668,0.000187446,0.000509914,0.000416437,0.000690558,0.000853247,0.001417113,0.000529821,0.0000719,0.000416307,0.000985126,0.000933091,0.000438705,0.001657944,0.000859685,0.0000729,0.003776376,0.00490443,0.000355986
COG4585,0.000863197,0.000852964,0.000193789,0.000495668,0.000106095,0.0000509,0.0000708,0.000321116,0.0000464,0.000315699,0.000134288,0.0000893,0.0000655,0.000276665,0.000263641,0.000105525,0.00013392,0.000255371,0.000338566,0.000238205,0.000171448,0.000243434,0.000207685,0.000202738,0.000204194,0.000277791,0.000149815,0.000278047,0.000242848,0.000356045,0.000169433,0.000567317,0.000594283,0.00036084,0.000729597,0.0000927,0.000291673,0.0000223,0.001668613,0.001705324,0.00033119
COG4586,0.000106524,0.0000332,0.0000603,0.000107971,0.00000603,0.0000103,0.000201026,0.0000209,0.0000267,0.0000746,0,0.0000114,0,0.0000437,0.0000166,0.0000322,0.0000135,0.0000648,0.0000163,0.0000551,0,0.0000272,0.0000111,0.00001,0.0000278,0.0000566,0.0000634,0,0,0.0000589,0.0000332,0,0.00000924,0.0000282,0,0.000013,0,0,0,0.0000136,0.0000856
COG4587,0,0,0.0000652,0.00000753,0.0000101,0,0.000119891,0,0,0.0000453,0,0.00000651,0,0.00000719,0,0.00000752,0.0000112,0.00000953,0.00000986,0.0000169,0,0.0000817,0.00000638,0,0,0.00000757,0.0000412,0,0.0000165,0.0000335,0,0,0,0,0,0.0000123,0,0,0,0.0000514,0.00000899
COG4589,0,0,0.00000329,0.0000151,0.00000346,0.0000049,0,0.0000168,0.00000391,0.00000802,0.0000413,0.00000481,0,0.000013,0,0.000039,0.0000124,0,0.0000232,0.0000137,0.0000346,0.0000167,0.000031,0.0000136,0.0000209,0,0.00000886,0.0000159,0,0.00000918,0,0,0,0.0000467,0.0000295,0,0.0000364,0,0,0,0.0000761
COG4590,0,0,0,0,0,0,0.0000746,0.00000567,0,0,0,0,0,0.0000186,0,0.0000653,0.0000118,0.00000528,0,0.0000169,0.0000175,0.0000229,0.0000157,0.00000533,0,0,0.0000795,0,0,0,0,0,0,0,0.0000244,0,0,0,0,0,0.00000952
COG4591,0,0,0.000273564,0.0000522,0.000637156,0.000648699,0.000403006,0.000456778,0.000262525,0.00023306,0.000503033,0.000546133,0.000601414,0.000622657,0.000378951,0.00038131,0.000496933,0.000205829,0.00028881,0.000327269,0.000355369,0.000162524,0.000239545,0.000232549,0.000346783,0.000457527,0.000283146,0.000703354,0.000527757,0.000158345,0.000466478,0.000328662,0.000212752,0.000393903,0.000563017,0.000508281,0.000247329,0.00029249,0,0,0.0000524
COG4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000105,0,0,0,0,0.0000154,0.000102856,0,0,0.00002,0,0,0,0,0,0,0,0,0,0,0.000285774,0,0,0.0000511
COG4594,0,0,0,0,0,0,0,0,0.00000137,0,0,0.0000066,0,0,0,0,0,0,0,0,0,0,0.00000718,0.0000826,0,0.0000052,0,0.00000159,0,0.0000134,0,0,0,0,0,0,0,0.0000635,0,0,0
COG4597,0,0,0,0,0,0,0,0.000018,0.00000548,0,0,0,0.0000101,0,0,0,0.0000069,0,0,0,0,0,0.0000267,0.0000242,0,0,0.00000914,0.0000181,0,0.0000213,0.0000394,0,0,0,0,0,0,0.0000351,0,0,0.0000938
COG4598,0,0,0,0,0,0,0,0,0.00000316,0,0,0.00000522,0,0.00000385,0,0,0,0,0,0,0,0,0,0.0000496,0,0,0.00000862,0,0,0,0.0000436,0.000119448,0,0,0.0000146,0,0,0.000198037,0,0,0.0000474
COG4603,0.000427995,0.000165822,0.000259859,0.000347287,0.000417669,0.000173701,0.000553079,0.001239177,0.000338856,0.000550786,0.0000972,0.000175345,0.000229776,0.000637675,0.000441822,0.000578022,0.000144455,0.000308018,0.000403417,0.000356851,0.000268131,0.00062109,0.000618116,0.000904715,0.000353557,0.000213153,0.000661113,0.000346429,0.000247557,0.001067603,0.000198329,0.001042492,0.003895739,0.000138998,0.0000293,0.000125501,0.000161618,0,0.0000629,0.0000587,0.000676835
COG4604,0,0.0000349,0.000068,0.00000583,0.0000206,0.0000469,0.0000593,0.0000541,0.0000535,0.00000604,0.000019,0.0000193,0.0000169,0.000104832,0.0000263,0.0000689,0.0000874,0.0000325,0.0000257,0.000013,0.000129532,0.00000554,0.0000518,0.000102323,0.000109997,0.00000996,0.0000151,0.000021,0.00002,0.0000488,0.00000986,0.0000487,0,0.0000499,0,0.00009,0.0000401,0,0,0,0.0000153
COG4605,0.00000518,0.0000292,0,0.000005,0.00000647,0.00000821,0.0000464,0.0000885,0.0000237,0.0000113,0.00000792,0.00000425,0.0000178,0.0000654,0.00000981,0.000137395,0.0000385,0.0000128,0.00000906,0.0000105,0,0,0,0.0000181,0.0000195,0.00000803,0.00000143,0.0000202,0.000048,0.0000139,0.000032,0,0,0.0000196,0,0.00000747,0,0,0,0,0.0000233
COG4606,0.0000476,0,0.0000278,0.0000134,0.00000518,0.00000367,0.0000274,0.0000203,0.0000149,0.0000152,0.00000863,0.00000439,0.0000117,0.0000106,0.0000242,0.0000732,0.000094,0,0,0.0000165,0.0000429,0,0.0000273,0.0000506,0.0000235,0.0000303,0.0000583,0.0000807,0.0000138,0.00000333,0.0000299,0,0,0,0,0.000015,0,0,0.00000657,0,0.0000891
COG4607,0.000016,0,0,0.0000155,0.00000541,0.0000236,0.00000993,0.0000611,0.00000838,0.00000582,0.0000283,0,0.0000321,0.0000206,0.00000975,0.0000127,0.0000547,0.00000755,0.00000288,0.00004,0.0000104,0.0000199,0,0.0000283,0.000024,0.0000302,0.0000386,0.00000543,0,0.0000151,0,0,0,0.00000752,0.0000121,0.0000124,0,0,0,0,0.00000679
